,rd_x,rd_y,lon,lat,Counts,wkt
103,-78.06095642071955,421.93904357928045,3.3123419761136828,47.978536106934094,9.0,"POLYGON ((3.3116919925027473 47.97807473915542,3.3130291007991466 47.97809968815913,3.312991971678422 47.97899747109147,3.311654839473588 47.978972521471675))"
104,21.93904357928045,421.93904357928045,3.3136790971551107,47.97856104821122,6.0,"POLYGON ((3.3130291007991466 47.97809968815913,3.3143662106771274 47.97812462109376,3.314329105464923 47.97902240464177,3.312991971678422 47.97899747109147))"
105,121.93904357928045,421.93904357928045,3.315016219777656,47.97858597341901,8.0,"POLYGON ((3.3143662106771274 47.97812462109376,3.3157033221356773 47.97814953795923,3.3156662408320745 47.97904732212253,3.314329105464923 47.97902240464177))"
106,221.93904357928045,421.93904357928045,3.316353343980306,47.97861088255743,13.0,"POLYGON ((3.3157033221356773 47.97814953795923,3.3170404351737828 47.97817443875554,3.3170033777788674 47.9790722235337,3.3156662408320745 47.97904732212253))"
107,321.93904357928045,421.93904357928045,3.317690469762046,47.97863577562646,10.0,"POLYGON ((3.3170404351737828 47.97817443875554,3.3183775497904304 47.978199323482606,3.3183405163042847 47.979097108875266,3.3170033777788674 47.9790722235337))"
108,421.93904357928045,421.93904357928045,3.3190275971218637,47.978660652626054,7.0,"POLYGON ((3.3183775497904304 47.978199323482606,3.3197146659846073 47.97822419214041,3.3196776564073147 47.97912197814717,3.3183405163042847 47.979097108875266))"
109,521.9390435792805,421.93904357928045,3.3203647260587448,47.97868551355615,7.0,"POLYGON ((3.3197146659846073 47.97822419214041,3.321051783755298 47.97824904472892,3.3210147980869427 47.97914683134937,3.3196776564073147 47.97912197814717))"
110,-478.06095642071955,521.9390435792805,3.306956270277457,47.97933396146598,7.0,"POLYGON ((3.3063063264911765 47.97887256229825,3.3076434523592138 47.97889757619567,3.307606226017882 47.979795357013074,3.306269076240731 47.97977034249799))"
111,-378.06095642071955,521.9390435792805,3.308293408892933,47.97935896763746,12.0,"POLYGON ((3.3076434523592138 47.97889757619567,3.3089805798129697 47.97892257402372,3.3089433773808374 47.979820355458415,3.307606226017882 47.979795357013074))"
112,-278.06095642071955,521.9390435792805,3.309630549093662,47.97938395773938,17.0,"POLYGON ((3.3089805798129697 47.97892257402372,3.310317708851433 47.978947555782405,3.310280530328582 47.979845337833986,3.3089433773808374 47.979820355458415))"
113,-178.06095642071955,521.9390435792805,3.3109676908786336,47.97940893177169,8.0,"POLYGON ((3.310317708851433 47.978947555782405,3.311654839473588 47.978972521471675,3.311617684860104 47.97987030413974,3.310280530328582 47.979845337833986))"
114,-78.06095642071955,521.9390435792805,3.312304834246832,47.97943388973437,10.0,"POLYGON ((3.311654839473588 47.978972521471675,3.312991971678422 47.97899747109147,3.312954840974388 47.97989525437563,3.311617684860104 47.97987030413974))"
115,21.93904357928045,521.9390435792805,3.313641979197245,47.97945883162738,13.0,"POLYGON ((3.312991971678422 47.97899747109147,3.314329105464923 47.97902240464177,3.3142919986704227 47.979920188541634,3.312954840974388 47.97989525437563))"
116,121.93904357928045,521.9390435792805,3.3149791257288586,47.97948375745066,11.0,"POLYGON ((3.314329105464923 47.97902240464177,3.3156662408320745 47.97904732212253,3.3156291579471917 47.979945106637686,3.3142919986704227 47.979920188541634))"
117,221.93904357928045,521.9390435792805,3.31631627384066,47.97950866720418,11.0,"POLYGON ((3.3156662408320745 47.97904732212253,3.3170033777788674 47.9790722235337,3.3169663188036846 47.97997000866377,3.3156291579471917 47.979945106637686))"
118,321.93904357928045,521.9390435792805,3.3176534235316355,47.9795335608879,8.0,"POLYGON ((3.3170033777788674 47.9790722235337,3.3183405163042847 47.979097108875266,3.3183034812388867 47.97999489461985,3.3169663188036846 47.97997000866377))"
